comuna,titulo,precio_clp,habitaciones,banos,superficie_m2,estacionamientos,fecha_publicacion,codigo_aviso,url,tipo_publicacion,tipo_propiedad,precio_uf
San Miguel,"San Miguel, Arriendo Departamento 2 Dorm San Miguel Est",440000.0,2.0,1.0,52.0,1.0,25/07/2026,125765245,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/arriendo-departamento-2-dorm-san-miguel-est/125765245,arriendo-mensual,departamento,10.77248775180384
San Miguel,"San Miguel, Pedro mira",340000.0,1.0,1.0,32.0,,25/07/2026,124698445,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/pedro-mira/124698445,arriendo-mensual,departamento,8.324195080939331
San Miguel,"San Miguel, Octava Avenida 1563",650000.0,2.0,2.0,70.0,1.0,24/07/2026,99778279,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/octava-avenida-1563/99778279,arriendo-mensual,departamento,15.91390236061931
San Miguel,"San Miguel, Piramide",730000.0,3.0,2.0,84.0,1.0,24/07/2026,6764709,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/piramide/6764709,arriendo-mensual,departamento,17.872536497310918
San Miguel,"San Miguel, 1128",400000.0,2.0,1.0,54.0,,24/07/2026,10498287,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/1128/10498287,arriendo-mensual,departamento,9.793170683458037
San Miguel,"San Miguel, Arcangel con Bartolo Soto",650000.0,2.0,2.0,68.0,1.0,24/07/2026,125722925,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/arcangel-con-bartolo-soto/125722925,arriendo-mensual,departamento,15.91390236061931
San Miguel,"San Miguel, San Nicolas 1171",340000.0,1.0,1.0,35.0,,24/07/2026,125722918,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/san-nicolas-1171/125722918,arriendo-mensual,departamento,8.324195080939331
San Miguel,"San Miguel, San Ignacio con Magdalena Vicuña",450000.0,2.0,1.0,46.0,1.0,24/07/2026,125722910,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/san-ignacio-con-magdalena-vicuna/125722910,arriendo-mensual,departamento,11.017317018890292
San Miguel,"San Miguel, Varas Mena 865",330000.0,1.0,1.0,42.0,,24/07/2026,125722884,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/varas-mena-865/125722884,arriendo-mensual,departamento,8.079365813852881
San Miguel,"San Miguel, Sector el llano metro san miguel",420000.0,2.0,1.0,47.0,1.0,24/07/2026,125722596,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/sector-el-llano-metro-san-miguel/125722596,arriendo-mensual,departamento,10.282829217630939
San Miguel,Moderno Depto Mariposa 2D/2B con Estacionamiento San Miguel,450000.0,2.0,2.0,44.0,1.0,23/07/2026,122166533,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/san-nicolas-1425/122166533,arriendo-mensual,departamento,11.017317018890292
San Miguel,"San Miguel, Varas Mena 1080",420000.0,2.0,1.0,52.0,,23/07/2026,117805798,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/varas-mena-1080/117805798,arriendo-mensual,departamento,10.282829217630939
San Miguel,"San Miguel, Cuarta avenida 1350 comuna de san miguel",380000.0,2.0,2.0,47.0,,23/07/2026,125635949,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/cuarta-avenida-1350-comuna-de-san-miguel/125635949,arriendo-mensual,departamento,9.303512149285135
San Miguel,Depto. en Arriendo 2D2B con Estacionamiento - M. Lo Vial,500000.0,2.0,2.0,50.0,1.0,23/07/2026,125475820,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/teresa-vial-1446/125475820,arriendo-mensual,departamento,12.241463354322546
San Miguel,"San Miguel, Salesianos / San Ignacio de Loyola",500000.0,2.0,2.0,58.0,1.0,23/07/2026,119397441,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/salesianos-san-ignacio-de-loyola/119397441,arriendo-mensual,departamento,12.241463354322546
San Miguel,"San Miguel, Segunda Avenida 1146",370000.0,1.0,1.0,46.0,,23/07/2026,125628102,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/segunda-avenida-1146/125628102,arriendo-mensual,departamento,9.058682882198685
San Miguel,"San Miguel, Cuarta Avenida 1350 San Miguel",370000.0,2.0,1.0,45.0,,23/07/2026,125628083,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/cuarta-avenida-1350-san-miguel/125628083,arriendo-mensual,departamento,9.058682882198685
San Miguel,"San Miguel, salesianos 1190",720000.0,3.0,2.0,70.0,1.0,23/07/2026,125623588,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/salesianos-1190/125623588,arriendo-mensual,departamento,17.627707230224466
San Miguel,"San Miguel, curiñanca 830",430000.0,2.0,1.0,50.0,,23/07/2026,125620977,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/curinanca-830/125620977,arriendo-mensual,departamento,10.52765848471739
San Miguel,"San Miguel, Segunda Avenida",350000.0,1.0,1.0,37.0,1.0,23/07/2026,125619103,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/segunda-avenida/125619103,arriendo-mensual,departamento,8.569024348025783
San Miguel,"San Miguel, carlos silva vildosola 1068",465000.0,2.0,1.0,48.0,1.0,23/07/2026,123982069,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/carlos-silva-vildosola-1068/123982069,arriendo-mensual,departamento,11.384560919519968
San Miguel,"San Miguel, Salesianos esquina Gran Avenida",400000.0,2.0,1.0,60.0,,23/07/2026,125613933,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/salesianos-esquina-gran-avenida/125613933,arriendo-mensual,departamento,9.793170683458037
San Miguel,"San Miguel, Septima Avenida 1355",390000.0,2.0,1.0,60.0,1.0,23/07/2026,115408119,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/septima-avenida-1355/115408119,arriendo-mensual,departamento,9.548341416371587
San Miguel,"San Miguel, Segunda avenida 1340",330000.0,1.0,1.0,44.0,1.0,22/07/2026,84655110,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/segunda-avenida-1340/84655110,arriendo-mensual,departamento,8.079365813852881
San Miguel,"San Miguel, Segunda Avenida 1340",440000.0,2.0,2.0,43.0,1.0,22/07/2026,75363418,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/segunda-avenida-1340/75363418,arriendo-mensual,departamento,10.77248775180384
San Miguel,"San Miguel, Arriendo dpto 1D en Varas Mena San Miguel (176470)",330000.0,1.0,1.0,44.0,,22/07/2026,125544214,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/arriendo-dpto-1d-en-varas-mena-san-miguel-176470/125544214,arriendo-mensual,departamento,8.079365813852881
San Miguel,"San Miguel, A 10 minutos de la Estación Metro Departament (176401)",530982.27,2.0,2.0,72.0,1.0,22/07/2026,125537299,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/a-10-minutos-de-la-estacion-metro-departament-176401/125537299,arriendo-mensual,departamento,13.0
San Miguel,"San Miguel, Buena locomoción colectiva (176400)",320000.0,2.0,1.0,43.0,,22/07/2026,125537273,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/buena-locomocion-colectiva-176400/125537273,arriendo-mensual,departamento,7.834536546766429
San Miguel,"San Miguel, 1 dormitorio metro san miguel (50696)",405000.0,1.0,1.0,36.0,1.0,22/07/2026,61733771,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/1-dormitorio-metro-san-miguel-50696/61733771,arriendo-mensual,departamento,9.915585317001263
San Miguel,Arriendo Departamento San Miguel / 2D+1B+1e,480000.0,2.0,1.0,50.0,1.0,21/07/2026,88846325,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/av-centenario-1000/88846325,arriendo-mensual,departamento,11.751804820149644
San Miguel,"San Miguel, Santa rosa",400000.0,3.0,1.0,50.0,,21/07/2026,124295598,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/santa-rosa/124295598,arriendo-mensual,departamento,9.793170683458037
San Miguel,"San Miguel, Berlin",600000.0,2.0,2.0,62.0,1.0,21/07/2026,125471473,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/berlin/125471473,arriendo-mensual,departamento,14.689756025187055
San Miguel,"San Miguel, Jose joaquin vallejos 1260, el llano, san miguel",540000.0,2.0,2.0,55.0,7.0,21/07/2026,125470617,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/jose-joaquin-vallejos-1260-el-llano-san-miguel/125470617,arriendo-mensual,departamento,13.22078042266835
San Miguel,"San Miguel, Avenida Santa Rosa 5741",320000.0,2.0,1.0,45.0,,21/07/2026,124788206,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/avenida-santa-rosa-5741/124788206,arriendo-mensual,departamento,7.834536546766429
San Miguel,"San Miguel, Ventura Blanco Viel",485000.0,2.0,1.0,53.0,,21/07/2026,125443632,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/ventura-blanco-viel/125443632,arriendo-mensual,departamento,11.87421945369287
San Miguel,"San Miguel, Metro bio bio",390000.0,2.0,1.0,45.0,2.0,21/07/2026,125441044,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/metro-bio-bio/125441044,arriendo-mensual,departamento,9.548341416371587
San Miguel,"San Miguel, Ciudad del niño",520000.0,2.0,2.0,76.0,1.0,21/07/2026,125441005,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/ciudad-del-nino/125441005,arriendo-mensual,departamento,12.731121888495448
San Miguel,"San Miguel, Metro bio bio",370000.0,1.0,1.0,45.0,1.0,21/07/2026,125440984,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/metro-bio-bio/125440984,arriendo-mensual,departamento,9.058682882198685
San Miguel,"San Miguel, Maria Auxiliadora 975, San Miguel. Metro San Miguel",293000.0,1.0,1.0,28.0,,21/07/2026,19637167,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/maria-auxiliadora-975-san-miguel-metro-san-miguel/19637167,arriendo-mensual,departamento,7.173497525633012
San Miguel,"San Miguel, 2D + 1B | Estacionamiento y Bodega (175340)",550000.0,2.0,1.0,42.0,1.0,20/07/2026,124726989,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/2d-1b-estacionamiento-y-bodega-175340/124726989,arriendo-mensual,departamento,13.465609689754801
San Miguel,"San Miguel, Lazo con monja alferez",520000.0,2.0,2.0,58.0,,20/07/2026,123336879,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/lazo-con-monja-alferez/123336879,arriendo-mensual,departamento,12.731121888495448
San Miguel,"San Miguel, Municipalidad San Miguel- Jumbo --El Llano",620000.0,3.0,2.0,83.0,8.0,20/07/2026,124180824,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/municipalidad-san-miguel-jumbo-el-llano/124180824,arriendo-mensual,departamento,15.179414559359957
San Miguel,"San Miguel, Primera Avenida",399000.0,1.0,1.0,37.0,1.0,20/07/2026,75348957,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/primera-avenida/75348957,arriendo-mensual,departamento,9.768687756749392
San Miguel,"San Miguel, Alvarez de Toledo",485000.0,1.0,1.0,50.0,,20/07/2026,125336123,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/alvarez-de-toledo/125336123,arriendo-mensual,departamento,11.87421945369287
San Miguel,"San Miguel, San Nicolás",335000.0,1.0,1.0,35.0,,20/07/2026,125336079,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/san-nicolas/125336079,arriendo-mensual,departamento,8.201780447396105
San Miguel,"San Miguel, Tu Oasis Urbano con Excelente Conectividad (176166)",570000.0,3.0,2.0,68.0,1.0,20/07/2026,125329036,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/tu-oasis-urbano-con-excelente-conectividad-176166/125329036,arriendo-mensual,departamento,13.955268223927703
San Miguel,"San Miguel, Alcalde Pedro Alarcón",370000.0,1.0,1.0,40.0,1.0,19/07/2026,125255974,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/alcalde-pedro-alarcon/125255974,arriendo-mensual,departamento,9.058682882198685
San Miguel,"San Miguel, Ciudad del niño",360000.0,3.0,1.0,65.0,,19/07/2026,125251076,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/ciudad-del-nino/125251076,arriendo-mensual,departamento,8.813853615112233
San Miguel,"San Miguel, Varas mena",432000.0,2.0,1.0,60.0,,18/07/2026,48516102,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/varas-mena/48516102,arriendo-mensual,departamento,10.57662433813468
San Miguel,Departamento en Arriendo de 2 Dormitorios 2 Baños San Miguel,600000.0,2.0,2.0,64.0,1.0,18/07/2026,125184263,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/plaza-el-llano/125184263,arriendo-mensual,departamento,14.689756025187055
San Miguel,"San Miguel, Álvarez de Toledo",480000.0,2.0,2.0,67.0,1.0,18/07/2026,22917798,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/alvarez-de-toledo/22917798,arriendo-mensual,departamento,11.751804820149644
San Miguel,"San Miguel, Alcalde Pedro Alarcón",515000.0,2.0,2.0,55.0,1.0,18/07/2026,81845994,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/alcalde-pedro-alarcon/81845994,arriendo-mensual,departamento,12.608707254952222
San Miguel,"San Miguel, Comodidad, tranquilidad y Excelente Conectividad (175892)",450000.0,1.0,1.0,38.0,1.0,18/07/2026,125167465,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/comodidad-tranquilidad-y-excelente-conectividad-175892/125167465,arriendo-mensual,departamento,11.017317018890292
San Miguel,"San Miguel, Arriendo Metro El LLano Dpto 2d/2b/Bodega/EST (175890)",650000.0,2.0,2.0,70.0,1.0,18/07/2026,125167436,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/arriendo-metro-el-llano-dpto-2d-2b-bodega-est-175890/125167436,arriendo-mensual,departamento,15.91390236061931
San Miguel,"San Miguel, Salesianos esquina san ignacio",600000.0,3.0,2.0,70.0,1.0,18/07/2026,125166727,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/salesianos-esquina-san-ignacio/125166727,arriendo-mensual,departamento,14.689756025187055
San Miguel,"San Miguel, Centenario 1000",490000.0,2.0,1.0,55.0,,18/07/2026,125166023,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/centenario-1000/125166023,arriendo-mensual,departamento,11.996634087236096
San Miguel,"San Miguel, Álvarez de Toledo",409000.0,1.0,1.0,38.0,1.0,17/07/2026,25290735,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/alvarez-de-toledo/25290735,arriendo-mensual,departamento,10.013517023835842
San Miguel,"San Miguel, San Ignacio de Loyola 2903, San Miguel, Región Metropolitana de Santiago 8900000, Chile",450000.0,2.0,1.0,41.0,1.0,17/07/2026,119299774,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/san-ignacio-de-loyola-2903-san-miguel-region-metropolitana-de-santiago-8900000-chile/119299774,arriendo-mensual,departamento,11.017317018890292
San Miguel,"San Miguel, San Ignacio de Loyola 2903",450000.0,2.0,1.0,44.0,1.0,17/07/2026,114874854,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/san-ignacio-de-loyola-2903/114874854,arriendo-mensual,departamento,11.017317018890292
San Miguel,"San Miguel, Avenida centenario 1000",480000.0,3.0,1.0,60.0,,16/07/2026,125014988,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/avenida-centenario-1000/125014988,arriendo-mensual,departamento,11.751804820149644
San Miguel,"San Miguel, Lazo",318000.0,1.0,1.0,36.0,,16/07/2026,125007754,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/lazo/125007754,arriendo-mensual,departamento,7.78557069334914
San Miguel,"San Miguel, Fernando Lazcano 1249",650000.0,2.0,2.0,70.0,1.0,16/07/2026,125006225,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/fernando-lazcano-1249/125006225,arriendo-mensual,departamento,15.91390236061931
San Miguel,"San Miguel, Décima Avenida 1180, San Miguel, Región Metropolitana de Santiago 8900000, Chile",300000.0,1.0,1.0,25.0,,16/07/2026,124998583,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/decima-avenida-1180-san-miguel-region-metropolitana-de-santiago-8900000-chile/124998583,arriendo-mensual,departamento,7.344878012593528
San Miguel,"San Miguel, depto 2 dormitorios, 1 baño, San Miguel (175695)",420000.0,2.0,1.0,45.0,,16/07/2026,124944509,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/depto-2-dormitorios-1-bano-san-miguel-175695/124944509,arriendo-mensual,departamento,10.282829217630939
San Miguel,"San Miguel, san nicolas 1446",490000.0,2.0,2.0,62.0,1.0,16/07/2026,65523019,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/san-nicolas-1446/65523019,arriendo-mensual,departamento,11.996634087236096
San Miguel,"San Miguel, Alcalde Pedro Alarcón",590000.0,3.0,2.0,73.0,1.0,15/07/2026,86786964,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/alcalde-pedro-alarcon/86786964,arriendo-mensual,departamento,14.444926758100605
San Miguel,"San Miguel, Barrio la marina",370000.0,2.0,2.0,53.0,,15/07/2026,124865358,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/barrio-la-marina/124865358,arriendo-mensual,departamento,9.058682882198685
San Miguel,"San Miguel, CA - Arrienda Departamento Metro Lo Vial",525000.0,3.0,2.0,64.0,1.0,15/07/2026,22889503,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/ca-arrienda-departamento-metro-lo-vial/22889503,arriendo-mensual,departamento,12.853536522038674
San Miguel,"San Miguel, Chiloé 4911, San Miguel, Región Metropolitana de Santiago 8900000, Chile",400000.0,2.0,1.0,47.0,,15/07/2026,124854801,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/chiloe-4911-san-miguel-region-metropolitana-de-santiago-8900000-chile/124854801,arriendo-mensual,departamento,9.793170683458037
San Miguel,"San Miguel, San petersburgo con lo ovalle",370000.0,3.0,1.0,43.0,,15/07/2026,124852908,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/san-petersburgo-con-lo-ovalle/124852908,arriendo-mensual,departamento,9.058682882198685
San Miguel,"San Miguel, Santa rosa",330000.0,3.0,1.0,51.0,,15/07/2026,11472917,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/santa-rosa/11472917,arriendo-mensual,departamento,8.079365813852881
San Miguel,"San Miguel, Avenida Centenario 1000, San Miguel, Región Metropolitana de Santiago 8900000, Chile",500000.0,3.0,1.0,62.0,1.0,15/07/2026,124846083,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/avenida-centenario-1000-san-miguel-region-metropolitana-de-santiago-8900000-chile/124846083,arriendo-mensual,departamento,12.241463354322546
