confianza,id_aviso,titulo,comuna,tipo,operacion,precio_uf,precio_clp,m2_util,m2_total,dormitorios,banos,senales,url
BAJA,3997440812,Casa Con Gran Potencial En Ñuñoa Residencial,nunoa,casa,venta,9000.0,367603110,194,214,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3997440812-casa-con-gran-potencial-en-nunoa-residencial-_JM
BAJA,3946823168,Casa / Plaza Egaña,nunoa,casa,venta,9999.0,408407055,127,375,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3946823168-casa-plaza-egana-_JM
BAJA,4006705378,"Venta Townhouse Con Patio Privado, Ñuñoa",nunoa,casa,venta,8190.0,334518830,100,110,,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4006705378-venta-townhouse-con-patio-privado-nunoa-_JM
BAJA,1887876149,Excelente Ubicación (152902),nunoa,casa,venta,8190.0,334518830,118,126,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1887876149-excelente-ubicacion-152902-_JM
BAJA,1889696559,"Vivir En  Residencial, Tranquilo, Seguro Y Conectado Ñuñoa",nunoa,casa,venta,4309.0,176000000.0,171,171,,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1889696559-vivir-en-residencial-tranquilo-seguro-y-conectado-nunoa-_JM
BAJA,3994611606,Cazona Ñuñoa - Hermoso Barrio - 1 Cuad.plaza Ñuñoa,nunoa,casa,venta,9107.65,372000000.0,155,380,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3994611606-cazona-nunoa-hermoso-barrio-1-cuadplaza-nunoa-_JM
BAJA,3951871776,Maravillosa Casa En Barrio Elías De La Cruz,nunoa,casa,venta,8900.0,363518631,169,215,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3951871776-maravillosa-casa-en-barrio-elias-de-la-cruz-_JM
BAJA,2031472967,"Casa Tipo Loft, Condominio Cerrado Con Piscina",nunoa,casa,venta,10300.0,420701337,100,114,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2031472967-casa-tipo-loft-condominio-cerrado-con-piscina-_JM
BAJA,2016091119,Casa Chile España.,nunoa,casa,venta,8995.0,367398886,110,220,3,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2016091119-casa-chile-espana-_JM
BAJA,4000821170,"En Condominio,  Totalmente Remodelada",nunoa,casa,venta,8700.0,355349673,140,109,5,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4000821170-en-condominio-totalmente-remodelada-_JM
BAJA,1958744635,Casa En Condominio / Parque Juan 23,nunoa,casa,venta,7900.0,322673841,90,130,,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1958744635-casa-en-condominio-parque-juan-23-_JM
BAJA,4045569040,Casa Los Agustinos,nunoa,casa,venta,7344.88,300000000.0,140,220,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4045569040-casa-los-agustinos-_JM
BAJA,1986964077,Acogedor Townhouse Barrio Adoquines. Excelente Ubi...,nunoa,casa,venta,8200.0,334927278,110,105,,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1986964077-acogedor-townhouse-barrio-adoquines-excelente-ubi-_JM
BAJA,1984840319,"Casa 4d 3b, Parque Juan Xxiii",nunoa,casa,venta,10250.0,418659098,136,210,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1984840319-casa-4d-3b-parque-juan-xxiii-_JM
BAJA,4047672254,Casa Condominio Para Remodelar Gran Ubicacion Precio Impacto,nunoa,casa,venta,9600.0,392109984,102,249,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4047672254-casa-condominio-para-remodelar-gran-ubicacion-precio-impacto-_JM
BAJA,2027779217,Atractiva Y Sólida Casa En Barrio Tranquilo (173090),nunoa,casa,venta,9800.0,400278942,144,286,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2027779217-atractiva-y-solida-casa-en-barrio-tranquilo-173090-_JM
BAJA,4101804848,Sector Barrio Italia,nunoa,casa,venta,11850.0,484010762,300,240,5,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4101804848-sector-barrio-italia-_JM
BAJA,4101800128,Cómoda Casa 2 Pisos En Mejor Barrio De Ñuñoa,nunoa,casa,venta,11400.0,465630606,170,300,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4101800128-comoda-casa-2-pisos-en-mejor-barrio-de-nunoa-_JM
BAJA,4126584914,Venta Casa Ñuñoa (67494),nunoa,casa,venta,13000.0,530982270,177,329,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4126584914-venta-casa-nunoa-67494-_JM
BAJA,2020556737,Propiedad Remodelada 5d / Plaza Ñuñoa - Simón Bolivar,nunoa,casa,venta,13750.0,561615862,200,341,5,4,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2020556737-propiedad-remodelada-5d-plaza-nunoa-simon-bolivar-_JM
BAJA,3768697360,Casa En Condominio Cerrado A Pasos Del Metro,nunoa,casa,venta,4650.0,189928274,98,98,4,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3768697360-casa-en-condominio-cerrado-a-pasos-del-metro-_JM
BAJA,1915161713,Metro Villa Frei,nunoa,casa,venta,9500.0,388025505,120,120,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1915161713-metro-villa-frei-_JM
BAJA,2081719327,Casa Amapolas Ñuñoa,nunoa,casa,venta,10600.0,432954774,127,280,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2081719327-casa-amapolas-nunoa-_JM
BAJA,4230797190,"Parque Juan Xxiii, Ñuñoa",nunoa,casa,venta,9000.0,367603110,140,170,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4230797190-parque-juan-xxiii-nunoa-_JM
BAJA,3914591320,Venta Casa Tipo Townhouse 3d 3b En Ñuñoa,nunoa,casa,venta,8500.0,347180715,93,121,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3914591320-venta-casa-tipo-townhouse-3d-3b-en-nunoa-_JM
BAJA,2059421693,Casa Esquina En Ñuñoa,nunoa,casa,venta,21235.0,867339116,347,347,5,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2059421693-casa-esquina-en-nunoa-_JM
BAJA,3955929128,Casa Comercial,nunoa,casa,venta,20000.0,816895800,183,384,4,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3955929128-casa-comercial-_JM
BAJA,2018355541,Venta Casa Estadio Nacional,nunoa,casa,venta,6100.0,249153219,100,100,,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2018355541-venta-casa-estadio-nacional-_JM
BAJA,4202054086,Barrio Residencial Cerrado - Arturo Medina Y Emilia Tellez,nunoa,casa,venta,8324.2,340000000.0,110,206,3,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4202054086-barrio-residencial-cerrado-arturo-medina-y-emilia-tellez-_JM
BAJA,3837929594,Venta De Propiedad En El Mejor Barrio De Ñuñoa,nunoa,casa,venta,8201.78,335000000.0,188,188,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3837929594-venta-de-propiedad-en-el-mejor-barrio-de-nunoa-_JM
BAJA,3915802160,"Casa 3d/2b Tipo Townhouse, Patio, En Condominio, En Ñuñoa",nunoa,casa,venta,8990.0,367194662,97,178,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3915802160-casa-3d2b-tipo-townhouse-patio-en-condominio-en-nunoa-_JM
BAJA,4077952852,Estupenda Casa Remodelada En Barrio Patrimonial De Ñuñoa,nunoa,casa,venta,10650.0,434997014,171,255,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4077952852-estupenda-casa-remodelada-en-barrio-patrimonial-de-nunoa-_JM
BAJA,4071292340,Casa Con Uso Comercial,nunoa,casa,venta,11038.0,450844792,180,210,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4071292340-casa-con-uso-comercial-_JM
BAJA,2079446657,Casa Con Excelente Proyección,nunoa,casa,venta,11262.15,460000000.0,140,330,,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2079446657-casa-con-excelente-proyeccion-_JM
BAJA,2046336251,Casa 4d2b 2e Condominio Av. Macul/ Los Alerces Metro Línea 8,nunoa,casa,venta,5753.49,235000000.0,130,150,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2046336251-casa-4d2b-2e-condominio-av-macul-los-alerces-metro-linea-8-_JM
BAJA,4151742044,Casa Con Gran Potencial A Pasos De Plaza Ñuñoa,nunoa,casa,venta,21000.0,857740590,179,486,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4151742044-casa-con-gran-potencial-a-pasos-de-plaza-nunoa-_JM
BAJA,1994491047,Estilosa Casona En Barrio Tranquilo En Ñuñoa,nunoa,casa,venta,11900.0,486053001,192,435,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1994491047-estilosa-casona-en-barrio-tranquilo-en-nunoa-_JM
BAJA,3960457738,Excelente Casa,nunoa,casa,venta,9500.0,388025505,96,266,3,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3960457738-excelente-casa-_JM
BAJA,1973892707,Gran Casa En Sector Residencial,nunoa,casa,venta,12990.0,530573822,267,629,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1973892707-gran-casa-en-sector-residencial-_JM
BAJA,3790549950,Gran Casa Inversionistas,nunoa,casa,venta,12853.54,525000000.0,430,690,6,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3790549950-gran-casa-inversionistas-_JM
BAJA,3730887276,Venta Casa En Condominio Cerrado-ñuñoa.,nunoa,casa,venta,6200.0,253237698,111,133,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3730887276-venta-casa-en-condominio-cerrado-nunoa-_JM
BAJA,1896934155,Bonita Y Luminosa Casa,nunoa,casa,venta,11436.0,467101018,198,347,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1896934155-bonita-y-luminosa-casa-_JM
BAJA,4143688418,Atractiva Casa Colonial Plaza Ñuñoa/ Barrio Comercial,nunoa,casa,venta,9800.0,400278942,121,285,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4143688418-atractiva-casa-colonial-plaza-nunoa-barrio-comercial-_JM
BAJA,1942675515,"Casa Con Excelente Terreno , En Residencial Barrio De Ñuñoa",nunoa,casa,venta,7344.88,300000000.0,70,336,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1942675515-casa-con-excelente-terreno-en-residencial-barrio-de-nunoa-_JM
BAJA,3771592184,Linda Casa 5 Habitaciones,nunoa,casa,venta,10894.9,445000000.0,150,300,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3771592184-linda-casa-5-habitaciones-_JM
BAJA,2016100101,Confortable Casa Remodelada,nunoa,casa,venta,6100.0,249153219,100,120,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2016100101-confortable-casa-remodelada-_JM
BAJA,3941851828,Casa Barrio Ñuñoa,nunoa,casa,venta,6855.22,280000000.0,150,150,,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3941851828-casa-barrio-nunoa-_JM
BAJA,4031339354,Augusto Villanueva 141 Condominio Residencial Las Palmas,nunoa,casa,venta,10298.0,420619647,160,160,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4031339354-augusto-villanueva-141-condominio-residencial-las-palmas-_JM
BAJA,3915761344,"Casa Con Amplio Terreno, 4d/2b Excelente Sector Residencial",nunoa,casa,venta,7344.88,300000000.0,75,300,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3915761344-casa-con-amplio-terreno-4d2b-excelente-sector-residencial-_JM
BAJA,1945476253,Pucará / Rosita Renard,nunoa,casa,venta,12900.0,526897791,182,254,,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1945476253-pucara-rosita-renard-_JM
BAJA,1857827577,3dorm+2estac+terraza+colegios+condominio+metro Simon Bolivar,nunoa,casa,venta,7271.43,297000000.0,84,,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1857827577-3dorm2estacterrazacolegioscondominiometro-simon-bolivar-_JM
BAJA,2063354767,"Casa Esquina Barrio Seguro, Cercano Al Metro Ñuñoa",nunoa,casa,venta,9548.34,390000000.0,171,331,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2063354767-casa-esquina-barrio-seguro-cercano-al-metro-nunoa-_JM
BAJA,4230686286,Casa 2 Pisos En Condominio Cerrado En Ñuñoa,nunoa,casa,venta,6120.73,250000000.0,110,150,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4230686286-casa-2-pisos-en-condominio-cerrado-en-nunoa-_JM
BAJA,4238303704,Acogedora Casa En Tradicional Barrio De Ñuñoa,nunoa,casa,venta,9350.0,381898786,140,320,4,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4238303704-acogedora-casa-en-tradicional-barrio-de-nunoa-_JM
BAJA,2068835091,Se Vende Casa 3d 1b En Ñuñoa,nunoa,casa,venta,3427.61,140000000.0,1,145,3,1,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-2068835091-se-vende-casa-3d-1b-en-nunoa-_JM
BAJA,4164887656,Maravillosa Casa Con Piscina En Barrio Histórico Vende Dueño,nunoa,casa,venta,11980.0,489320584,160,330,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4164887656-maravillosa-casa-con-piscina-en-barrio-historico-vende-dueno-_JM
BAJA,4152877530,Casona Sector Plaza Ñuñoa.,nunoa,casa,venta,34330.87,1402236975.0,250,800,,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4152877530-casona-sector-plaza-nunoa-_JM
BAJA,4138230086,Hermosa Y Luminosa Casa En Barrio Tradicional De Ñuñoa,nunoa,casa,venta,7222.46,295000000.0,204,204,4,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4138230086-hermosa-y-luminosa-casa-en-barrio-tradicional-de-nunoa-_JM
BAJA,4173014996,Edificio Own,nunoa,departamento,venta,4529.0,184986054,40,,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4173014996-edificio-own-_JM
BAJA,1823586353,Boheme,nunoa,departamento,venta,2650.0,108238694,31,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1823586353-boheme-_JM
BAJA,1605897455,Edificio Marathón,nunoa,departamento,venta,2396.0,97864117,25,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1605897455-edificio-marathon-_JM
BAJA,3012427362,Copper,nunoa,departamento,venta,2499.0,102071130,32,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3012427362-copper-_JM
BAJA,1611485297,Edificio Doménica,nunoa,departamento,venta,5990.0,244660292,58,,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1611485297-edificio-domenica-_JM
BAJA,1489151235,Parque Jardín,nunoa,departamento,venta,5777.0,235960352,46,,2,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1489151235-parque-jardin-_JM
BAJA,1574069543,Campvs 80,nunoa,departamento,venta,4368.0,178410043,30,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1574069543-campvs-80-_JM
BAJA,2997566976,Edificio Quartz,nunoa,departamento,venta,3582.0,146306038,31,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2997566976-edificio-quartz-_JM
BAJA,1557833411,Parque De Araya,nunoa,departamento,venta,2730.0,111506277,28,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1557833411-parque-de-araya-_JM
BAJA,4068928232,252marathon,nunoa,departamento,venta,3526.0,144018730,36,,1,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4068928232-252marathon-_JM
BAJA,3827801684,Parque Meneses B,nunoa,departamento,venta,2680.0,109464037,36,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3827801684-parque-meneses-b-_JM
BAJA,1470458511,Nueva Gales,nunoa,departamento,venta,6490.0,265082687,47,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1470458511-nueva-gales-_JM
BAJA,1522833881,Almagro San Eugenio,nunoa,departamento,venta,2750.0,112323172,25,,0,1,inmobiliaria_en_titulo | titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1522833881-almagro-san-eugenio-_JM
BAJA,1572707373,Irarrázaval Aldunate,nunoa,departamento,venta,3450.0,140914526,26,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1572707373-irarrazaval-aldunate-_JM
BAJA,2869480638,Guillermo Mann 1401,nunoa,departamento,venta,2996.0,122370991,31,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2869480638-guillermo-mann-1401-_JM
BAJA,3348561222,Pedro Rico 5525,nunoa,departamento,venta,4502.0,183883245,37,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3348561222-pedro-rico-5525-_JM
BAJA,4061302910,Edificio Lux,nunoa,departamento,venta,6334.0,258710900,60,,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4061302910-edificio-lux-_JM
BAJA,1521238381,Andes Ñuñoa,nunoa,departamento,venta,3938.0,160846783,32,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1521238381-andes-nunoa-_JM
BAJA,1524782574,Casa Bustamante,nunoa,departamento,venta,3950.0,161336920,35,,0,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1524782574-casa-bustamante-_JM
BAJA,1938119395,Los Alerces 2222,nunoa,departamento,venta,3502.0,143038455,54,,2,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1938119395-los-alerces-2222-_JM
BAJA,1588224075,Edificio Vintage,nunoa,departamento,venta,2656.0,108483762,31,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1588224075-edificio-vintage-_JM
BAJA,1743381741,Isacorp Dublé Almeyda,nunoa,departamento,venta,5086.0,207736602,35,,1,1,inmobiliaria_en_titulo | titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1743381741-isacorp-duble-almeyda-_JM
BAJA,3330536090,Igrow Zañartu,nunoa,departamento,venta,3384.0,138218769,45,,2,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3330536090-igrow-zanartu-_JM
BAJA,1555764489,Edificio Ñuñoa Zañartu,nunoa,departamento,venta,2778.0,113466827,31,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1555764489-edificio-nunoa-zanartu-_JM
BAJA,3302940598,Isacorp Castillo Velasco,nunoa,departamento,venta,4513.0,184332537,38,,1,1,inmobiliaria_en_titulo | titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3302940598-isacorp-castillo-velasco-_JM
BAJA,1565766966,Ñuñoa View,nunoa,departamento,venta,2900.0,118449891,34,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1565766966-nunoa-view-_JM
BAJA,1689084047,Zañartu 2680,nunoa,departamento,venta,4200.0,171548118,56,,2,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1689084047-zanartu-2680-_JM
BAJA,529606825,Edificio Faustino,nunoa,departamento,venta,3140.0,128252641,27,,0,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-529606825-edificio-faustino-_JM
BAJA,1997630625,Edificio Atelier Ñuñoa,nunoa,departamento,venta,3584.0,146387727,34,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1997630625-edificio-atelier-nunoa-_JM
BAJA,1978675389,Paseo Walker,nunoa,departamento,venta,3650.0,149083484,38,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1978675389-paseo-walker-_JM
BAJA,1600053334,Edificio Optimus,nunoa,departamento,venta,3081.0,125842798,33,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1600053334-edificio-optimus-_JM
BAJA,3557979860,Mirador Irarrazaval,nunoa,departamento,venta,3988.0,162889023,35,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3557979860-mirador-irarrazaval-_JM
BAJA,4084875334,Ñuñoa One,nunoa,departamento,venta,3181.0,129927277,33,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4084875334-nunoa-one-_JM
BAJA,4146248248,Edificio Step,nunoa,departamento,venta,3062.0,125066747,22,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4146248248-edificio-step-_JM
BAJA,1413163037,Edificio Santo Toribio,nunoa,departamento,venta,3030.0,123759714,28,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1413163037-edificio-santo-toribio-_JM
BAJA,2873495320,Ga2944,nunoa,departamento,venta,4726.0,193032478,34,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2873495320-ga2944-_JM
BAJA,3391717540,Nueva Ñuñoa,nunoa,departamento,venta,2818.0,115100618,31,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3391717540-nueva-nunoa-_JM
BAJA,1378028431,Edificio Pedro Torres,nunoa,departamento,venta,7184.0,293428971,66,,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1378028431-edificio-pedro-torres-_JM
BAJA,1583336399,Capitán Orella,nunoa,departamento,venta,4540.0,185435347,41,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1583336399-capitan-orella-_JM
BAJA,2824571898,Edificio Pucará,nunoa,departamento,venta,8679.0,354491932,68,,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2824571898-edificio-pucara-_JM
BAJA,1377864551,Vive Zañartu,nunoa,departamento,venta,4532.0,185108588,55,,2,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1377864551-vive-zanartu-_JM
BAJA,1845314017,Vitro,nunoa,departamento,venta,2580.0,105379558,32,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1845314017-vitro-_JM
BAJA,2950145658,Live,nunoa,departamento,venta,4019.0,164155211,31,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2950145658-live-_JM
BAJA,4139259800,Vista Despejada En Ñuñoa 3d 3b 2 Est 1 Bd,nunoa,departamento,venta,10200.0,416616858,112,130,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4139259800-vista-despejada-en-nunoa-3d-3b-2-est-1-bd-_JM
BAJA,4091659846,Depto 1d/1b /estacionamiento Y Bodega/ Metro Plaza Egaña,nunoa,departamento,venta,4150.0,169505878,34,39,,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4091659846-depto-1d1b-estacionamiento-y-bodega-metro-plaza-egana-_JM
BAJA,2027948273,Almagro Semi Nuevo Vista Despejada,nunoa,departamento,venta,9900.0,404363421,113,128,3,,inmobiliaria_en_titulo | nombre_de_proyecto,https://portalinmobiliario.com/MLC-2027948273-almagro-semi-nuevo-vista-despejada-_JM
BAJA,4134774800,4d + Sala De Estar En Ñuñoa Residencial,nunoa,departamento,venta,12500.0,510559875,127,14,4,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4134774800-4d-sala-de-estar-en-nunoa-residencial-_JM
BAJA,4164778880,"Venta Lindo Dpto. 3d/2b Condominio Almagro, Metro Villa Frei",nunoa,departamento,venta,7900.0,322673841,95,102,,2,inmobiliaria_en_titulo | nombre_de_proyecto,https://portalinmobiliario.com/MLC-4164778880-venta-lindo-dpto-3d2b-condominio-almagro-metro-villa-frei-_JM
